Timestamp,Beta
41.0,0.5118059723492916
41.08,0.5108181859037855
41.16,0.5122648619433224
41.24,0.5136061863618872
41.32,0.5116140021328414
41.4,0.5104986018941934
41.48,0.5094557033787126
41.56,0.5085284064715303
41.64,0.5096085729506451
41.73,0.5089449552498986
41.8,0.5082206104161451
41.88,0.5079210513397717
41.96,0.506574680695209
42.04,0.5056547611628576
42.13,0.5044046307002716
42.2,0.5036104319796015
42.29,0.502730158601459
42.36,0.5012885057793482
42.45,0.5014633252446827
42.53,0.4986909913453386
42.6,0.49721025308781897
42.69,0.495668454280342
42.76,0.4940953813689515
42.85,0.49270216248146054
42.93,0.4904499089757855
43.01,0.48886849451689096
43.09,0.48743990517980984
43.17,0.48503538420470055
43.25,0.4826422657660765
43.33,0.4823532819890257
43.41,0.47880242328384126
43.49,0.47661158326957154
43.57,0.4751256722918236
43.65,0.47209697084313795
43.73,0.4688182560969858
43.81,0.46688723817995936
43.89,0.4651690232585873
43.97,0.4637785229799283
44.05,0.4605536334640069
44.13,0.45827024189250704
44.21,0.45535923992998784
44.29,0.45315132077897424
44.37,0.4510072159195119
44.45,0.44965518378655683
44.53,0.44768577939595106
44.61,0.44581017251974275
44.69,0.4440413733299441
44.77,0.44338183143739374
44.85,0.44186692173700337
44.94,0.4404934315872145
45.01,0.4382616587519861
45.1,0.4363744510499623
45.17,0.4363238810121244
45.25,0.4356338283540127
45.34,0.4335052678271435
45.41,0.4348696160699107
45.5,0.4331473752063294
45.57,0.4359760082722323
45.66,0.43457929540337514
45.74,0.43542665263184066
45.82,0.4348393431456113
45.9,0.4383252287556292
45.98,0.43581962616918674
46.06,0.43043206873472284
46.14,0.43027101043918636
46.22,0.4272549817547223
46.3,0.42534513435818866
46.38,0.4272118707042748
46.46,0.4196393483199741
46.54,0.4159823117692612
46.62,0.4143562556474073
46.7,0.4102662409879076
46.78,0.40831097638078084
46.86,0.40387391685844226
46.94,0.4015494801764983
47.02,0.3979215989878562
47.1,0.3952457456011566
47.18,0.39241361122293883
47.26,0.3852003735832252
47.34,0.38415706651891
47.42,0.23980820018250942
47.5,0.23336768098001262
47.59,0.22945229663540267
47.66,0.2472689415270571
47.75,0.2671297927164129
47.82,0.2893713096799029
47.9,0.3113632406874306
47.99,0.33579012645232714
48.07,0.3571567146575342
48.15,0.3805433331826309
48.22,0.4035375971728695
48.31,0.4260559195429632
48.39,0.4499092281030588
48.47,0.4696693232684546
48.55,0.4918717397412417
48.63,0.5075145800968127
48.71,0.5191101745269543
48.79,0.5230754277694681
48.87,0.5368576316009527
48.95,0.5454458164916111
49.03,0.556646859382676
49.11,0.5675481673401614
49.19,0.5777986325198027
49.27,0.5894654540164582
49.35,0.5921505355859635
49.43,0.5940433903370371
49.51,0.5980945903999673
49.59,0.055783734841493814
49.67,0.056564168017363234
49.75,0.08105619934571527
49.83,0.10798751378541786
49.91,0.12319394519506818
49.99,0.12303915616624361
50.07,0.10798453695383495
50.15,0.1205836357964965
50.23,0.09353189849690943
50.31,0.09303701624136824
50.4,0.08916581188163536
50.47,0.08478985829211164
50.55,0.09477546527854948
50.63,0.07923837662361653
50.71,0.08742826329093355
50.8,0.06371887956198603
50.87,0.06301759478825059
50.96,0.16496973391978428
51.03,0.13524080395238314
51.12,0.1473269711803704
51.2,0.11808464931583877
51.28,0.09208767271294482
51.36,0.06753718354298965
51.44,0.048411528632691075
51.52,0.045389545382538685
51.6,0.05994763633320452
51.68,0.04647405956488855
51.76,0.0460421244246442
51.84,0.058146058449986424
51.92,0.083670071736974
52.0,0.0954934714825274
52.08,0.09629107191192458
52.16,0.09433593459330629
52.24,0.08234375683654373
52.32,0.0817053776759535
52.4,0.06877646772956446
52.48,0.0451390476274105
52.56,0.047870475043253174
52.64,0.05893345838854905
52.72,0.06049379108886078
52.8,0.06102283344025984
52.88,0.11218544451662638
52.96,0.06399217069723681
53.04,0.053691978646850325
53.12,0.055379462102628285
53.21,0.049931255878202865
53.28,0.06799109128825918
53.36,0.07406386297750063
53.44,0.061364142832772875
53.52,0.05399878471402405
53.61,0.053201283118288915
53.68,0.05006258703964768
53.77,0.07405056544575796
53.85,0.048894013459358274
53.93,0.054452508523477355
54.01,0.05578313612248961
54.09,0.055807904707248904
54.17,0.05354411136314549
54.25,0.0683672445591344
54.33,0.05746511626903273
54.41,0.0453504656279844
54.49,0.04431959318600853
54.57,0.04849260366078495
54.65,0.05174286623128817
54.73,0.06185255962044309
54.81,0.0610851739269698
54.89,0.061690461395138264
54.97,0.06211232697142499
55.05,0.05127283269036995
55.13,0.05666686964998957
55.21,0.06296346982682371
55.29,0.0628070042488115
55.37,0.05172730930123094
55.45,0.06372225866728111
55.53,0.05637956818116566
55.61,0.07532710038347792
55.69,0.06286755611604725
55.77,0.06368756522281412
55.86,0.05277556325617404
55.93,0.05482442127028716
56.01,0.0817536761468743
56.09,0.06489901455541011
56.18,0.06312005876805653
56.26,0.06253411894073431
56.33,0.051175850344859615
56.42,0.052125098135462386
56.49,0.05046845823433425
56.58,0.04416266174314602
56.66,0.04475616513022172
56.74,0.046478453129353
56.82,0.04989730823511073
56.9,0.061702649383743854
56.98,0.044198629466852074
57.06,0.0448801479590122
57.14,0.043307411640629664
57.22,0.04366449352942422
57.3,0.05250382957874672
57.38,0.04116192441865352
57.46,0.03929715647247393
57.54,0.03981455423942768
57.62,0.045399343508404286
57.7,0.056635895319985315
57.78,0.062159034745233224
57.86,0.04106555705180498
57.94,0.04726560403552752
58.02,0.0480459221102828
58.1,0.05948209460726184
58.18,0.11120541567640148
58.26,0.05114182578844766
58.34,0.04468925600612503
58.42,0.04535618456412564
58.5,0.043434850128034455
58.58,0.060730020533527836
58.66,0.04929813769572576
58.74,0.04197953085316785
58.82,0.04368947970216562
58.9,0.050787287289658256
58.98,0.05152946233716592
59.07,0.08203763072166613
59.14,0.04444924710043734
59.23,0.041934902645710405
59.3,0.04462766285806327
59.39,0.04272052956308724
59.47,0.045111014789528024
59.55,0.055181201751521095
59.63,0.04777624649150217
59.7,0.05836997793675079
59.79,0.05628555440029256
59.87,0.04032396519777105
59.95,0.10770814237993456
60.03,0.058462219413940704
60.11,0.04625613421771358
60.19,0.04839280504405434
60.27,0.047076053771950815
60.35,0.04729811494559072
60.43,0.0469450542363905
60.51,0.05948603274010085
60.59,0.058507007316330656
60.67,0.04737476230648671
60.75,0.03775980549733855
60.83,0.07753576796691809
60.91,0.04343396238309889
60.99,0.043955842005635355
61.07,0.045851936433854226
61.15,0.046621143301660374
61.23,0.056319541830729916
61.31,0.04819876339310529
61.39,0.048266484373855195
61.47,0.05099508081273268
61.55,0.047515978625048666
61.63,0.04793841085726461
61.71,0.06574776262437396
61.8,0.043864854701817134
61.88,0.04402347970250375
61.95,0.042952530739898534
62.04,0.04605266055957469
62.12,0.03758831497542651
62.2,0.04124124054437759
62.28,0.044503064207144435
62.36,0.04892219745213022
62.44,0.04169939273907175
62.52,0.04452149766597694
62.6,0.05480432765296492
62.68,0.04202030058834477
62.76,0.04262104053896791
62.84,0.04101793742219385
62.92,0.04209405791090528
63.0,0.06228405874086666
63.08,0.03595329611851712
63.16,0.04118150643218052
63.24,0.03574149728419404
63.32,0.042758995010850384
63.4,0.05520915342694266
63.48,0.0451465317828334
63.56,0.04272388985859879
63.64,0.043788272049771315
63.72,0.04024149573769009
63.8,0.03861355393833467
63.88,0.11243258845333096
63.97,0.04825221591254691
64.04,0.046954997495312345
64.12,0.04740991806530995
64.2,0.047833918966556824
64.28,0.03980935683606466
64.36,0.0494544960924697
64.44,0.06001050327300476
64.53,0.04614635438471801
64.6,0.04705116456487014
64.69,0.05803649743795557
64.76,0.07122927964948778
64.84,0.04483603756090825
64.93,0.04560127295171343
65.01,0.040718053085877524
65.09,0.045242835939661684
65.16,0.04369028461733648
65.25,0.04968898107808146
65.33,0.04710668266121419
65.41,0.05182931123702856
65.49,0.05106846302062533
65.57,0.050251245128986044
65.65,0.04512790218316788
65.73,0.04657129926822001
65.81,0.045497473703785984
65.89,0.05564697872954939
65.97,0.05680410069088632
66.05,0.053038065179724564
66.13,0.062029887746305086
66.21,0.052555330673301724
66.29,0.052037052685882185
66.37,0.051504631466815706
66.45,0.044311773555544456
66.53,0.05194335845101649
66.61,0.05472713146145057
66.69,0.047194922214940066
66.77,0.0478017653975132
66.85,0.04975329716072448
66.94,0.046364359627882865
67.01,0.05206449587299934
67.09,0.057991388391832946
67.17,0.05788487435071983
67.25,0.05646279554764564
67.34,0.052745670149156765
67.41,0.07505327736739821
67.5,0.06765033942479912
67.57,0.06638724277542235
67.66,0.06601055146451987
67.74,0.05469892454605203
67.81,0.048924074016879135
67.9,0.05324742556637096
67.97,0.04789945420908142
68.06,0.054748705001189155
68.14,0.055205327065728935
68.22,0.06631626939065854
68.3,0.05616980475891096
68.38,0.057238470672604805
68.46,0.05778169018370525
68.54,0.05827070759155171
68.62,0.061000637636940386
68.7,0.06779860995378299
68.78,0.04979962762408443
68.86,0.05037147643597139
68.94,0.05411142857270478
69.02,0.05241633815654866
69.1,0.051561292565057155
69.18,0.05947962816975673
69.26,0.05443418107478551
69.34,0.0550237849798638
69.42,0.05476964000118357
69.5,0.07916180931836961
69.58,0.05229396303028018
69.66,0.05376921327569806
69.74,0.052311306451298986
69.82,0.05572666553900944
69.91,0.05458576916163343
69.99,0.05946485162531639
70.06,0.0646322046538502
70.15,0.06410884491084229
70.22,0.06344418538868078
70.31,0.0654988154527412
70.39,0.07188992026257363
70.46,0.0699023960638264
70.55,0.06063406815133705
70.62,0.06100845099518032
70.71,0.0627361486197799
70.79,0.06394623797380708
70.87,0.09068533703992296
70.95,0.06675330388391214
71.03,0.064290082585435
71.11,0.07918010886146051
71.19,0.06488600911119649
71.27,0.06369751006755765
71.35,0.07968613943130284
71.43,0.07820382791744582
71.51,0.07793299032753906
71.59,0.07757009734935383
71.67,0.06510698995000362
71.75,0.06375879126771
71.83,0.06373464765243074
71.91,0.0626630774374406
71.99,0.06333713718861664
72.07,0.06386228099503968
72.15,0.07846263566551787
72.23,0.0625556474709208
72.31,0.06281567470978314
72.4,0.06280335673808937
72.47,0.06331341450325229
72.55,0.07307054635642284
72.63,0.07081452620960815
72.71,0.06332982052319157
72.8,0.06331957401837128
72.87,0.0635554782992313
72.96,0.06346230380762129
73.03,0.07977376555347473
73.11,0.06179794278809978
73.2,0.06195735689874646
73.27,0.062177973406077634
73.36,0.06245460052853005
73.44,0.07709643567026603
73.52,0.09474587135847239
73.6,0.07504933070566161
73.68,0.07547264320900414
73.76,0.07893368219999737
73.84,0.07908816741500867
73.92,0.07917722194441634
74.0,0.06749568757050908
74.08,0.06776545309973167
74.16,0.07876704389792502
74.24,0.07865623739611279
74.32,0.0822663618552251
74.4,0.0734842921968889
74.48,0.07378328661873057
74.56,0.07486835988463192
74.64,0.07242351829433369
74.72,0.0697657368611986
74.8,0.10016465716462328
74.88,0.07177007966882847
74.96,0.07650426564904977
75.04,0.07673713124464615
75.12,0.07446469166865809
75.2,0.09519987043575297
75.28,0.06985624148123837
75.37,0.06944994075528559
75.44,0.07059719849295613
75.52,0.06900197271323893
75.63,0.07984218951064086
75.68,0.146046671653073
75.76,0.08052907750369226
75.84,0.07116992571237321
75.92,0.08003442524174584
76.01,0.0824354625398214
76.08,0.0896380535735864
76.17,0.06771558490583164
76.24,0.06941168485948736
76.33,0.08178870002539448
76.41,0.08485861288470797
76.49,0.09807353132287058
76.57,0.08229120549909208
76.65,0.08213048983216238
76.73,0.07005545261573445
76.81,0.06892673837578797
76.89,0.06897549163838262
76.97,0.10337875389711268
77.05,0.069116585138222
77.13,0.08610426889095688
77.21,0.08672711121457236
77.29,0.0694884599273384
77.37,0.09090519343936448
77.45,0.07022835546542142
77.53,0.06929860464969262
77.61,0.068935194590831
77.69,0.07326278335908376
77.77,0.0865221051605248
77.86,0.07108532949847382
77.93,0.08627442544876757
78.01,0.08644569711202166
78.09,0.07460465477418449
78.17,0.07327798513990255
78.26,0.09850839999783607
78.33,0.0756386839107962
78.41,0.09090335104806183
78.49,0.0839129665709801
78.57,0.07058343963880859
78.66,0.0703821677469325
78.73,0.10932190255271433
78.82,0.07027783947282167
78.89,0.07305885074617242
78.98,0.0699679881784804
79.06,0.07038375366497351
79.14,0.08606779017103539
79.22,0.07313580526437141
79.3,0.0716062956910445
79.38,0.07199436349928809
79.46,0.06897109024592739
79.54,0.07259104150270505
79.62,0.0818758859682309
79.7,0.07584381155705117
79.78,0.06768982560525585
79.86,0.07585428764605517
79.94,0.07709423989091743
80.02,0.08206962306392176
80.1,0.07947683168239691
80.18,0.07930071062730792
80.26,0.07907726268603478
80.34,0.07880480883952243
80.42,0.0907092521152429
80.5,0.07755213869027916
80.58,0.09199498987434936
80.66,0.06523539765296946
80.74,0.0650925783374953
80.82,0.06946650584695721
80.9,0.0770142626004302
80.98,0.07030979149128828
81.07,0.0773266418937743
81.14,0.06460682402369905
81.22,0.06444646606314042
81.3,0.08157559238299954
81.39,0.08619227365968733
81.47,0.06764594015574173
81.54,0.06730598315475442
81.63,0.06496035375957043
81.7,0.0674004011218303
81.79,0.0853736347822292
81.87,0.06349545950250882
81.95,0.0662205862524434
82.03,0.06503092635574685
82.11,0.07433324973811448
82.19,0.06336269478011146
82.27,0.09198396966130797
82.35,0.09261183124905259
82.43,0.09268913351343394
82.51,0.09264917229650224
82.59,0.07834657278248147
82.67,0.0908564527680871
82.75,0.06235308179048766
82.83,0.0620826545740815
82.91,0.06270898005983505
82.99,0.06252440354566743
83.07,0.08073497196734081
83.15,0.08164607260851815
83.23,0.0805466279070157
83.31,0.061349618833360126
83.39,0.06222553512458175
83.48,0.08699531275352748
83.55,0.10222424702556307
83.63,0.08163574055157913
83.71,0.0849505501257582
83.79,0.07000702925434714
83.87,0.0659945472592269
83.95,0.08735608812768395
84.03,0.06631079561189958
84.11,0.06920460524567093
84.19,0.07996950746065343
84.28,0.07971045535975974
84.35,0.06958330073335536
84.44,0.09840597810596677
84.51,0.07066856949791006
84.6,0.07373051961010582
84.68,0.07350356411619215
84.75,0.07421184710452838
84.84,0.14575631002779332
84.92,0.07488497357825263
85.0,0.07705077987226072
85.08,0.08676497656099577
85.16,0.08715106568201231
85.24,0.08987767225470719
85.32,0.09177929006478999
85.4,0.07949235067150526
85.48,0.07139932978527837
85.56,0.08048170506316668
85.64,0.0708773667375254
85.72,0.0855677216167498
85.8,0.07339712096561325
85.88,0.09229709482922177
85.96,0.0739371579232756
86.04,0.06715154391811015
86.12,0.13517967846300127
86.2,0.0687394997090613
86.28,0.07885963226007367
86.36,0.08103875735053437
86.44,0.08527928570275944
86.52,0.08205244352153154
86.6,0.16804094289709762
86.68,0.06638773478077925
86.76,0.07908920555565183
86.84,0.07766884746563418
86.93,0.07759543572031301
87.0,0.11899345309796489
87.09,0.06399718420514751
87.16,0.08470704270842415
87.25,0.07890017728020292
87.33,0.07684184629548882
87.41,0.07626017745139109
87.49,0.1018971093958326
87.57,0.06925619585601536
87.65,0.06428027798913208
87.73,0.06417776258722911
87.81,0.06796929410495972
87.89,0.08039266466837511
87.97,0.08197091484377853
